id_subsistema;nom_subsistema;ear_data;ear_max_subsistema;ear_verif_subsistema_mwmes;ear_verif_subsistema_percentual
NE;NORDESTE;2025-12-13;51691.226;22776.812;44.0632
N;NORTE;2025-12-13;15302.396;8403.04;54.9132
SE;SUDESTE;2025-12-13;204615.328;82383.168;40.2625
S;SUL;2025-12-13;20459.242;16263.341;79.4914
NE;NORDESTE;2025-12-14;51691.226;22803.049;44.114
N;NORTE;2025-12-14;15302.396;8416.086;54.9985
SE;SUDESTE;2025-12-14;204615.328;83115.198;40.6202
S;SUL;2025-12-14;20459.242;16179.947;79.0838
NE;NORDESTE;2025-12-15;51691.226;22842.239;44.1898
N;NORTE;2025-12-15;15302.396;8362.122;54.6458
SE;SUDESTE;2025-12-15;204615.328;83398.12;40.7585
S;SUL;2025-12-15;20459.242;16093.61;78.6618
NE;NORDESTE;2025-12-16;51691.226;22880.238;44.2633
N;NORTE;2025-12-16;15302.396;8336.312;54.4772
SE;SUDESTE;2025-12-16;204615.328;83902.935;41.0052
S;SUL;2025-12-16;20459.242;15978.877;78.101
NE;NORDESTE;2025-12-17;51691.226;22955.861;44.4096
N;NORTE;2025-12-17;15302.396;8298.752;54.2317
SE;SUDESTE;2025-12-17;204615.328;84725.354;41.4071
S;SUL;2025-12-17;20459.242;15869.875;77.5682
NE;NORDESTE;2025-12-18;51691.226;23009.738;44.5138
N;NORTE;2025-12-18;15302.396;8274.195;54.0712
SE;SUDESTE;2025-12-18;204615.328;85337.616;41.7064
S;SUL;2025-12-18;20459.242;15743.369;76.9499
NE;NORDESTE;2025-12-19;51691.226;23074.484;44.6391
N;NORTE;2025-12-19;15302.396;8253.348;53.935
SE;SUDESTE;2025-12-19;204615.328;85861.308;41.9623
S;SUL;2025-12-19;20459.242;15653.034;76.5084
NE;NORDESTE;2025-12-20;51691.226;23110.635;44.709
N;NORTE;2025-12-20;15302.396;8261.19;53.9863
SE;SUDESTE;2025-12-20;204615.328;86380.644;42.2161
S;SUL;2025-12-20;20459.242;15558.975;76.0486
NE;NORDESTE;2025-12-21;51691.226;23176.234;44.8359
N;NORTE;2025-12-21;15302.396;8282.188;54.1235
SE;SUDESTE;2025-12-21;204615.328;86628.07;42.337
S;SUL;2025-12-21;20459.242;15490.309;75.713
NE;NORDESTE;2025-12-22;51691.226;23221.51;44.9235
N;NORTE;2025-12-22;15302.396;8262.645;53.9958
SE;SUDESTE;2025-12-22;204615.328;86711.143;42.3776
S;SUL;2025-12-22;20459.242;15342.17;74.9889
NE;NORDESTE;2025-12-23;51691.226;23283.014;45.0425
N;NORTE;2025-12-23;15302.396;8244.337;53.8761
SE;SUDESTE;2025-12-23;204615.328;86785.027;42.4137
S;SUL;2025-12-23;20459.242;15210.44;74.3451
NE;NORDESTE;2025-12-24;51691.226;23354.072;45.18
N;NORTE;2025-12-24;15302.396;8242.44;53.8637
SE;SUDESTE;2025-12-24;204615.328;86816.236;42.429
S;SUL;2025-12-24;20459.242;15142.418;74.0126
NE;NORDESTE;2025-12-25;51691.226;23413.162;45.2943
N;NORTE;2025-12-25;15302.396;8247.303;53.8955
SE;SUDESTE;2025-12-25;204615.328;86809.189;42.4256
S;SUL;2025-12-25;20459.242;15097.746;73.7943
NE;NORDESTE;2025-12-26;51691.226;23493.832;45.4503
N;NORTE;2025-12-26;15302.396;8281.937;54.1218
SE;SUDESTE;2025-12-26;204615.328;86748.34;42.3958
S;SUL;2025-12-26;20459.242;15034.883;73.487
NE;NORDESTE;2025-12-27;51691.226;23577.984;45.6131
N;NORTE;2025-12-27;15302.396;8288.628;54.1656
SE;SUDESTE;2025-12-27;204615.328;86486.359;42.2678
S;SUL;2025-12-27;20459.242;14931.459;72.9815
NE;NORDESTE;2025-12-28;51691.226;23625.193;45.7045
N;NORTE;2025-12-28;15302.396;8307.871;54.2913
SE;SUDESTE;2025-12-28;204615.328;86399.133;42.2252
S;SUL;2025-12-28;20459.242;14814.627;72.4104
NE;NORDESTE;2025-12-29;51691.226;23642.466;45.7379
N;NORTE;2025-12-29;15302.396;8349.476;54.5632
SE;SUDESTE;2025-12-29;204615.328;86222.422;42.1388
S;SUL;2025-12-29;20459.242;14689.69;71.7998
NE;NORDESTE;2025-12-30;51691.226;23673.654;45.7982
N;NORTE;2025-12-30;15302.396;8383.45;54.7852
SE;SUDESTE;2025-12-30;204615.328;86154.93;42.1058
S;SUL;2025-12-30;20459.242;14594.466;71.3343
NE;NORDESTE;2025-12-31;51691.226;23703.184;45.8553
N;NORTE;2025-12-31;15302.396;8389.293;54.8234
SE;SUDESTE;2025-12-31;204615.328;86203.074;42.1293
S;SUL;2025-12-31;20459.242;14605.327;71.3874
